TEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,POSTSEASON,SEED,YEAR,conf_A10,conf_ACC,conf_AE,conf_ASun,conf_Amer,conf_B10,conf_B12,conf_BE,conf_BSky,conf_BSth,conf_BW,conf_CAA,conf_CUSA,conf_Horz,conf_Ivy,conf_MAAC,conf_MAC,conf_MEAC,conf_MVC,conf_MWC,conf_NEC,conf_OVC,conf_P12,conf_Pat,conf_SB,conf_SC,conf_SEC,conf_SWAC,conf_Slnd,conf_Sum,conf_WAC,conf_WCC,OFF_DEF_RATIO,EFFICIENCY_GROUP,LOG_GAMES
Oklahoma,35,0.4615384615384615,0.5454545454545454,0.1424050632911391,0.9349,49.3,44.1,17.6,19.7,31.5,31.4,32.8,28.4,48.2,42.2,34.3,31.7,67.5,4.5,S16,3.0,2015,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.8303030303030337,Medium,3.58351893845611
West Virginia,35,0.5,0.5116883116883115,0.2943037974683542,0.8733,46.1,52.7,18.7,28.0,40.1,31.1,40.4,55.5,45.5,51.8,31.6,36.5,68.6,4.1,S16,5.0,2015,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7386398547688877,Medium,3.58351893845611
Iowa St.,35,0.4230769230769231,0.8000000000000003,0.462025316455696,0.9162,57.1,49.8,15.7,16.8,26.2,30.1,26.1,24.9,56.7,49.5,38.7,33.5,72.3,3.6,S16,3.0,2016,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7315068493150698,High,3.58351893845611
Baylor,34,0.576923076923077,0.6701298701298706,0.3132911392405066,0.9226,52.5,46.1,20.6,17.1,39.8,29.4,33.9,30.1,52.2,45.0,35.3,32.2,65.1,7.9,S16,3.0,2017,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1390003935458477,High,3.5553480614894135
West Virginia,37,0.6153846153846155,0.6441558441558444,0.1677215189873417,0.9498,51.3,48.8,17.0,27.6,37.9,31.9,38.9,42.5,49.8,46.5,36.2,35.3,72.2,6.4,S16,4.0,2017,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.840627297231074,High,3.6375861597263857
West Virginia,37,0.5384615384615384,0.7870129870129872,0.3734177215189871,0.9353,50.4,49.9,16.5,23.3,37.0,30.1,31.3,44.1,48.8,45.4,35.3,38.0,71.2,4.6,S16,5.0,2018,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1075941008144414,High,3.6375861597263857
Xavier,37,0.4230769230769231,0.651948051948052,0.3512658227848098,0.9049,53.3,50.0,18.1,18.8,31.3,27.3,38.5,33.3,53.7,48.9,35.1,34.6,65.5,1.3,S16,6.0,2015,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8559962559962582,High,3.6375861597263857
Butler,34,0.5,0.703896103896104,0.4082278481012662,0.9038,54.6,50.8,15.0,19.6,27.2,27.0,37.1,37.0,54.5,51.3,36.6,33.3,67.2,5.5,S16,4.0,2017,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7242726265982067,High,3.5553480614894135
Wichita St.,34,0.6538461538461539,0.6155844155844155,0.2373417721518986,0.9277,50.3,45.8,15.0,21.3,34.5,27.4,36.2,36.6,48.9,42.6,35.4,35.3,62.6,4.2,S16,7.0,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5936623376623387,High,3.5553480614894135
Nevada,37,0.6538461538461539,0.7350649350649352,0.5854430379746836,0.8462,54.8,49.4,13.5,18.0,26.7,29.3,36.3,30.1,52.1,50.7,39.2,31.7,70.7,2.5,S16,7.0,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.2555703755703758,High,3.6375861597263857
UCLA,36,0.3846153846153847,0.5506493506493508,0.3987341772151898,0.8425,49.6,48.5,17.6,17.9,33.8,28.6,35.7,32.3,47.4,45.4,36.8,35.6,66.8,0.0,S16,11.0,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.380993609565039,Medium,3.6109179126442243
Utah,34,0.5,0.6311688311688313,0.1487341772151897,0.9513,55.2,43.0,18.2,18.3,31.3,28.4,43.4,34.3,52.3,41.4,40.1,31.2,61.4,3.7,S16,5.0,2015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.243603205305338,High,3.5553480614894135
Arizona,37,0.7692307692307693,0.7012987012987013,0.3670886075949364,0.9157,53.7,47.7,16.6,17.4,33.2,26.0,40.5,28.6,51.5,48.4,39.0,31.0,67.1,7.9,S16,2.0,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.9104343931930157,High,3.6375861597263857
UCLA,36,0.7307692307692307,0.8363636363636364,0.4936708860759493,0.9175,59.8,48.7,15.1,15.8,29.1,28.6,26.8,25.4,59.1,45.3,40.6,36.5,74.6,6.6,S16,3.0,2017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.6941724941724945,High,3.6109179126442243
Oregon,38,0.5,0.4545454545454546,0.2436708860759493,0.8687,52.0,46.4,17.8,20.9,29.6,28.8,29.4,33.9,51.6,48.8,35.1,29.0,65.4,-1.1,S16,12.0,2019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.8654073199527752,Medium,3.6635616461296463
Texas A&M,37,0.6153846153846155,0.581818181818182,0.259493670886076,0.9126,51.2,47.4,17.4,20.7,34.8,29.2,38.1,32.3,51.3,45.6,34.1,33.3,68.4,5.2,S16,3.0,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.2421286031042134,Medium,3.6375861597263857
Kentucky,37,0.5384615384615384,0.6545454545454548,0.3670886075949364,0.9,51.8,46.8,18.6,16.8,35.7,31.0,44.0,32.3,51.2,48.0,35.7,30.1,70.0,4.3,S16,5.0,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.7830721003134817,High,3.6375861597263857
Texas A&M,35,0.3846153846153847,0.535064935064935,0.3386075949367089,0.864,51.4,46.9,19.2,15.3,33.9,27.3,32.0,27.6,52.5,45.7,32.9,32.6,70.3,1.9,S16,7.0,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.5801917708459763,Medium,3.58351893845611
LSU,35,0.6153846153846155,0.7090909090909094,0.3987341772151898,0.9081,51.2,49.9,17.9,20.1,36.7,30.8,37.1,33.1,52.9,49.4,31.9,33.7,71.2,7.3,S16,3.0,2019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.7783549783549797,High,3.58351893845611
Tennessee,36,0.7307692307692307,0.8363636363636364,0.3544303797468355,0.9488,55.3,48.1,15.8,18.0,31.6,30.2,33.3,34.9,55.4,44.7,36.7,35.4,68.8,9.9,S16,2.0,2019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.3597402597402595,High,3.6109179126442243
Gonzaga,35,0.576923076923077,0.6961038961038963,0.3322784810126582,0.9238,55.2,44.8,17.1,15.1,32.1,26.0,34.4,28.1,54.3,44.4,37.8,30.3,68.2,2.1,S16,11.0,2016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.0949412492269643,High,3.58351893845611
Gonzaga,37,0.7692307692307693,0.6909090909090909,0.3449367088607595,0.9192,57.0,47.1,16.1,17.4,33.0,23.1,32.1,29.1,58.2,44.1,36.8,35.0,70.5,4.9,S16,4.0,2018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.003002502085071,High,3.6375861597263857
Virginia,37,0.6923076923076924,0.6233766233766231,0.1740506329113924,0.9449,50.8,44.2,16.5,18.4,33.9,25.8,42.0,32.5,49.0,42.1,36.9,32.3,61.2,8.2,S16,1.0,2014,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.581582054309326,High,3.6375861597263857
Iowa St.,36,0.6153846153846155,0.7272727272727271,0.4683544303797466,0.8903,54.2,47.7,14.5,15.9,28.8,28.5,36.4,30.7,54.4,46.0,35.8,34.1,71.6,7.5,S16,3.0,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5528255528255532,High,3.6109179126442243
Louisville,37,0.7307692307692307,0.7324675324675325,0.1139240506329111,0.971,53.5,43.9,15.3,25.0,37.1,32.7,41.2,38.4,52.7,44.3,36.8,28.6,68.8,5.3,S16,4.0,2014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.429437229437246,High,3.6375861597263857
San Diego St.,34,0.6538461538461539,0.4883116883116885,0.2120253164556964,0.896,46.7,44.4,15.2,20.6,36.1,29.4,45.1,32.4,45.1,43.5,34.2,30.8,64.0,6.0,S16,4.0,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.30308199263423,Medium,3.5553480614894135
UCLA,37,0.6153846153846155,0.7376623376623379,0.3987341772151898,0.9167,54.1,49.9,14.5,20.3,29.8,28.6,38.2,35.7,53.0,48.6,38.0,34.4,70.2,4.5,S16,4.0,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.8500103071531653,High,3.6375861597263857
Baylor,36,0.4615384615384615,0.7428571428571429,0.490506329113924,0.8885,51.3,48.7,17.8,15.8,40.1,32.0,44.8,32.3,48.3,46.4,38.0,35.6,62.9,3.1,S16,6.0,2014,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5144700460829494,High,3.6109179126442243
Stanford,36,0.4230769230769231,0.5480519480519481,0.3955696202531644,0.8436,51.3,48.0,17.0,17.0,29.3,28.1,45.0,37.0,49.9,45.8,36.4,34.9,67.2,1.1,S16,10.0,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.3854753246753255,Medium,3.6109179126442243
Tennessee,36,0.4230769230769231,0.7142857142857144,0.29746835443038,0.9374,49.8,46.5,16.8,16.9,39.7,27.5,41.8,31.5,50.6,44.5,31.9,34.5,63.1,0.4,S16,11.0,2014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.401215805471123,High,3.6109179126442243
Indiana,36,0.6538461538461539,0.7896103896103899,0.1803797468354431,0.9692,54.7,44.0,19.3,20.9,39.0,31.4,45.8,27.0,52.0,43.2,40.3,30.4,67.8,7.8,S16,1.0,2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.377489177489177,High,3.6109179126442243
Kansas,37,0.7307692307692307,0.5454545454545454,0.0696202531645568,0.9514,53.3,41.5,20.3,18.4,33.8,29.3,39.5,32.0,52.9,39.3,36.4,30.3,67.7,7.5,S16,1.0,2013,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.83471074380167,Medium,3.6375861597263857
Miami FL,36,0.6538461538461539,0.5662337662337666,0.2151898734177213,0.9207,51.9,45.7,16.7,18.4,31.3,28.4,34.6,28.3,50.6,44.0,36.2,32.6,63.0,6.3,S16,2.0,2013,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.631321619556918,Medium,3.6109179126442243
Michigan St.,35,0.5384615384615384,0.5402597402597404,0.1202531645569617,0.9392,50.6,44.5,20.8,19.2,36.1,27.6,36.6,32.4,50.4,44.3,34.1,30.1,64.4,6.7,S16,3.0,2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.492686261107328,Medium,3.58351893845611
Arizona,35,0.576923076923077,0.6181818181818186,0.259493670886076,0.9229,52.5,46.6,19.5,19.8,35.0,26.7,37.4,32.9,50.6,43.4,37.1,35.8,66.8,4.6,S16,6.0,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.3822616407982276,High,3.58351893845611
Oregon,37,0.6153846153846155,0.3688311688311687,0.1455696202531644,0.8728,49.3,46.4,21.4,22.0,35.8,27.2,38.4,33.3,49.1,44.9,33.3,33.4,69.2,2.9,S16,12.0,2013,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.533709768492379,Medium,3.6375861597263857
La Salle,34,0.4615384615384615,0.5558441558441558,0.3860759493670889,0.8516,51.9,49.3,17.1,21.3,29.0,34.2,31.3,28.5,49.3,50.6,37.7,30.2,66.0,0.3,S16,13.0,2013,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4397274856291238,Medium,3.5553480614894135
Florida Gulf Coast,35,0.4615384615384615,0.3324675324675326,0.3892405063291138,0.6952,51.6,46.9,21.0,22.1,32.5,32.8,35.2,32.7,52.3,46.9,33.4,31.3,69.1,-4.0,S16,15.0,2013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8541442297539864,Medium,3.58351893845611
Michigan,24,0.3076923076923077,0.7142857142857144,0.2246835443037973,0.9521,54.9,44.9,16.3,15.1,29.4,24.8,28.9,24.5,53.3,42.3,38.7,33.5,66.9,7.2,E8,1.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.1790744466800835,High,3.2188758248682006
Baylor,24,0.3846153846153847,0.8467532467532468,0.3322784810126582,0.9548,57.5,49.1,17.6,24.6,37.5,30.9,27.0,31.7,54.1,48.1,41.8,34.0,68.8,6.6,Champions,1.0,2021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5483240568954857,High,3.2188758248682006
Illinois,29,0.4230769230769231,0.703896103896104,0.2025316455696204,0.9539,55.6,46.6,18.2,16.1,33.0,22.2,39.2,30.5,55.3,45.4,37.6,32.7,70.7,8.9,R32,1.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.4754870129870112,High,3.4011973816621555
Gonzaga,26,0.5384615384615384,0.9038961038961042,0.1835443037974684,0.9791,61.0,47.5,16.1,20.3,30.4,23.4,36.7,25.9,64.0,46.8,36.5,32.5,74.6,8.5,2ND,1.0,2021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.924675324675325,High,3.295836866004329
Iowa,29,0.3461538461538461,0.8545454545454545,0.3702531645569622,0.9491,54.6,48.3,13.3,16.3,30.7,28.6,32.0,22.6,52.4,45.8,38.6,34.8,70.0,5.6,R32,2.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.3080031080031067,High,3.4011973816621555
Ohio St.,30,0.3461538461538461,0.8181818181818183,0.4113924050632911,0.934,53.1,48.9,15.3,15.0,29.1,27.4,37.6,33.8,52.1,47.4,36.5,34.1,66.9,6.0,R64,2.0,2021,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9888111888111892,High,3.4339872044851463
